smell,type,value,head,fea_num,features,approach
Blob,agreement,0.4365482233502538,all,9,"{'WMC': 175, 'RFC': 174, 'CBO': 172, 'C3': 159, 'LOC': 146, 'num_final_static_attributes': 124, 'NOAM_type': 107, 'WOC_type': 99, 'NOCS_package': 95, 'TCC_type': 91, 'ATFD_type': 43, 'MPC': 31, 'NOI_package': 29, 'NOPA_type': 28, 'number_constructor_NotDefaultConstructor_methods': 18, 'number_private_visibility_attributes': 16, 'is_controller': 14, 'LCOM5_type': 10, 'number_constructor_DefaultConstructor_methods': 9, 'Readability': 8, 'is_test': 8, 'number_package_visibility_methods': 8, 'number_package_visibility_attributes': 6, 'DIT_type': 5, 'number-changes': 4, 'num_static_not_final_attributes': 3, 'number_not_final_static_methods': 3, 'Avg-commit-size': 2, 'number_protected_visibility_methods': 2, 'number_abstract_methods': 2, 'NOCS_type': 2, 'num_final_not_static_attributes': 2, 'number_private_visibility_methods': 2, 'NOC_type': 2, 'number_protected_visibility_attributes': 1, 'NOII_type': 1, 'NMO_type': 1}",orig
Blob,entropy,2.782804063237914,all,9,"{'WMC': 175, 'RFC': 174, 'CBO': 172, 'C3': 159, 'LOC': 146, 'num_final_static_attributes': 124, 'NOAM_type': 107, 'WOC_type': 99, 'NOCS_package': 95, 'TCC_type': 91, 'ATFD_type': 43, 'MPC': 31, 'NOI_package': 29, 'NOPA_type': 28, 'number_constructor_NotDefaultConstructor_methods': 18, 'number_private_visibility_attributes': 16, 'is_controller': 14, 'LCOM5_type': 10, 'number_constructor_DefaultConstructor_methods': 9, 'Readability': 8, 'is_test': 8, 'number_package_visibility_methods': 8, 'number_package_visibility_attributes': 6, 'DIT_type': 5, 'number-changes': 4, 'num_static_not_final_attributes': 3, 'number_not_final_static_methods': 3, 'Avg-commit-size': 2, 'number_protected_visibility_methods': 2, 'number_abstract_methods': 2, 'NOCS_type': 2, 'num_final_not_static_attributes': 2, 'number_private_visibility_methods': 2, 'NOC_type': 2, 'number_protected_visibility_attributes': 1, 'NOII_type': 1, 'NMO_type': 1}",orig
Blob,agreement,1.0,coupling,9,"{'WMC': 175, 'RFC': 174, 'CBO': 172, 'C3': 159, 'LOC': 146, 'num_final_static_attributes': 124, 'NOAM_type': 107, 'WOC_type': 99, 'NOCS_package': 95, 'TCC_type': 91, 'ATFD_type': 43, 'MPC': 31, 'NOI_package': 29, 'NOPA_type': 28, 'number_constructor_NotDefaultConstructor_methods': 18, 'number_private_visibility_attributes': 16, 'is_controller': 14, 'LCOM5_type': 10, 'number_constructor_DefaultConstructor_methods': 9, 'Readability': 8, 'is_test': 8, 'number_package_visibility_methods': 8, 'number_package_visibility_attributes': 6, 'DIT_type': 5, 'number-changes': 4, 'num_static_not_final_attributes': 3, 'number_not_final_static_methods': 3, 'Avg-commit-size': 2, 'number_protected_visibility_methods': 2, 'number_abstract_methods': 2, 'NOCS_type': 2, 'num_final_not_static_attributes': 2, 'number_private_visibility_methods': 2, 'NOC_type': 2, 'number_protected_visibility_attributes': 1, 'NOII_type': 1, 'NMO_type': 1}",orig
Blob,agreement,0.0,changehistory,9,"{'WMC': 175, 'RFC': 174, 'CBO': 172, 'C3': 159, 'LOC': 146, 'num_final_static_attributes': 124, 'NOAM_type': 107, 'WOC_type': 99, 'NOCS_package': 95, 'TCC_type': 91, 'ATFD_type': 43, 'MPC': 31, 'NOI_package': 29, 'NOPA_type': 28, 'number_constructor_NotDefaultConstructor_methods': 18, 'number_private_visibility_attributes': 16, 'is_controller': 14, 'LCOM5_type': 10, 'number_constructor_DefaultConstructor_methods': 9, 'Readability': 8, 'is_test': 8, 'number_package_visibility_methods': 8, 'number_package_visibility_attributes': 6, 'DIT_type': 5, 'number-changes': 4, 'num_static_not_final_attributes': 3, 'number_not_final_static_methods': 3, 'Avg-commit-size': 2, 'number_protected_visibility_methods': 2, 'number_abstract_methods': 2, 'NOCS_type': 2, 'num_final_not_static_attributes': 2, 'number_private_visibility_methods': 2, 'NOC_type': 2, 'number_protected_visibility_attributes': 1, 'NOII_type': 1, 'NMO_type': 1}",orig
Blob,agreement,1.0,cohesion,9,"{'WMC': 175, 'RFC': 174, 'CBO': 172, 'C3': 159, 'LOC': 146, 'num_final_static_attributes': 124, 'NOAM_type': 107, 'WOC_type': 99, 'NOCS_package': 95, 'TCC_type': 91, 'ATFD_type': 43, 'MPC': 31, 'NOI_package': 29, 'NOPA_type': 28, 'number_constructor_NotDefaultConstructor_methods': 18, 'number_private_visibility_attributes': 16, 'is_controller': 14, 'LCOM5_type': 10, 'number_constructor_DefaultConstructor_methods': 9, 'Readability': 8, 'is_test': 8, 'number_package_visibility_methods': 8, 'number_package_visibility_attributes': 6, 'DIT_type': 5, 'number-changes': 4, 'num_static_not_final_attributes': 3, 'number_not_final_static_methods': 3, 'Avg-commit-size': 2, 'number_protected_visibility_methods': 2, 'number_abstract_methods': 2, 'NOCS_type': 2, 'num_final_not_static_attributes': 2, 'number_private_visibility_methods': 2, 'NOC_type': 2, 'number_protected_visibility_attributes': 1, 'NOII_type': 1, 'NMO_type': 1}",orig
Blob,agreement,1.0,size,9,"{'WMC': 175, 'RFC': 174, 'CBO': 172, 'C3': 159, 'LOC': 146, 'num_final_static_attributes': 124, 'NOAM_type': 107, 'WOC_type': 99, 'NOCS_package': 95, 'TCC_type': 91, 'ATFD_type': 43, 'MPC': 31, 'NOI_package': 29, 'NOPA_type': 28, 'number_constructor_NotDefaultConstructor_methods': 18, 'number_private_visibility_attributes': 16, 'is_controller': 14, 'LCOM5_type': 10, 'number_constructor_DefaultConstructor_methods': 9, 'Readability': 8, 'is_test': 8, 'number_package_visibility_methods': 8, 'number_package_visibility_attributes': 6, 'DIT_type': 5, 'number-changes': 4, 'num_static_not_final_attributes': 3, 'number_not_final_static_methods': 3, 'Avg-commit-size': 2, 'number_protected_visibility_methods': 2, 'number_abstract_methods': 2, 'NOCS_type': 2, 'num_final_not_static_attributes': 2, 'number_private_visibility_methods': 2, 'NOC_type': 2, 'number_protected_visibility_attributes': 1, 'NOII_type': 1, 'NMO_type': 1}",orig
Blob,agreement,1.0,complexity,9,"{'WMC': 175, 'RFC': 174, 'CBO': 172, 'C3': 159, 'LOC': 146, 'num_final_static_attributes': 124, 'NOAM_type': 107, 'WOC_type': 99, 'NOCS_package': 95, 'TCC_type': 91, 'ATFD_type': 43, 'MPC': 31, 'NOI_package': 29, 'NOPA_type': 28, 'number_constructor_NotDefaultConstructor_methods': 18, 'number_private_visibility_attributes': 16, 'is_controller': 14, 'LCOM5_type': 10, 'number_constructor_DefaultConstructor_methods': 9, 'Readability': 8, 'is_test': 8, 'number_package_visibility_methods': 8, 'number_package_visibility_attributes': 6, 'DIT_type': 5, 'number-changes': 4, 'num_static_not_final_attributes': 3, 'number_not_final_static_methods': 3, 'Avg-commit-size': 2, 'number_protected_visibility_methods': 2, 'number_abstract_methods': 2, 'NOCS_type': 2, 'num_final_not_static_attributes': 2, 'number_private_visibility_methods': 2, 'NOC_type': 2, 'number_protected_visibility_attributes': 1, 'NOII_type': 1, 'NMO_type': 1}",orig
Blob,agreement,0.041666666666666664,production,9,"{'WMC': 175, 'RFC': 174, 'CBO': 172, 'C3': 159, 'LOC': 146, 'num_final_static_attributes': 124, 'NOAM_type': 107, 'WOC_type': 99, 'NOCS_package': 95, 'TCC_type': 91, 'ATFD_type': 43, 'MPC': 31, 'NOI_package': 29, 'NOPA_type': 28, 'number_constructor_NotDefaultConstructor_methods': 18, 'number_private_visibility_attributes': 16, 'is_controller': 14, 'LCOM5_type': 10, 'number_constructor_DefaultConstructor_methods': 9, 'Readability': 8, 'is_test': 8, 'number_package_visibility_methods': 8, 'number_package_visibility_attributes': 6, 'DIT_type': 5, 'number-changes': 4, 'num_static_not_final_attributes': 3, 'number_not_final_static_methods': 3, 'Avg-commit-size': 2, 'number_protected_visibility_methods': 2, 'number_abstract_methods': 2, 'NOCS_type': 2, 'num_final_not_static_attributes': 2, 'number_private_visibility_methods': 2, 'NOC_type': 2, 'number_protected_visibility_attributes': 1, 'NOII_type': 1, 'NMO_type': 1}",orig
Blob,agreement,0.16666666666666666,testing,9,"{'WMC': 175, 'RFC': 174, 'CBO': 172, 'C3': 159, 'LOC': 146, 'num_final_static_attributes': 124, 'NOAM_type': 107, 'WOC_type': 99, 'NOCS_package': 95, 'TCC_type': 91, 'ATFD_type': 43, 'MPC': 31, 'NOI_package': 29, 'NOPA_type': 28, 'number_constructor_NotDefaultConstructor_methods': 18, 'number_private_visibility_attributes': 16, 'is_controller': 14, 'LCOM5_type': 10, 'number_constructor_DefaultConstructor_methods': 9, 'Readability': 8, 'is_test': 8, 'number_package_visibility_methods': 8, 'number_package_visibility_attributes': 6, 'DIT_type': 5, 'number-changes': 4, 'num_static_not_final_attributes': 3, 'number_not_final_static_methods': 3, 'Avg-commit-size': 2, 'number_protected_visibility_methods': 2, 'number_abstract_methods': 2, 'NOCS_type': 2, 'num_final_not_static_attributes': 2, 'number_private_visibility_methods': 2, 'NOC_type': 2, 'number_protected_visibility_attributes': 1, 'NOII_type': 1, 'NMO_type': 1}",orig
Shotgun Surgery,agreement,0.5521472392638037,all,9,"{'Avg-commit-size': 294, 'is_test': 233, 'persistance': 205, 'avg.dev.scattering': 160, 'NOCS_package': 145, 'TCC_type': 131, 'number_constructor_NotDefaultConstructor_methods': 91, 'LOCNAMM_type': 83, 'MPC': 78, 'CFNAMM_type': 73, 'CBO': 70, 'WOC_type': 64, 'number_constructor_DefaultConstructor_methods': 60, 'NOPA_type': 59, 'number_standard_design_methods': 52, 'number_abstract_methods': 47, 'number_private_visibility_methods': 46, 'WMC': 43, 'Readability': 41, 'NOI_package': 40, 'number-committors': 38, 'number_package_visibility_attributes': 36, 'number_static_methods': 36, 'NOC_type': 35, 'LOC': 34, 'C3': 33, 'LOC_package': 32, 'num_static_attributes': 31, 'number_not_final_not_static_methods': 30, 'number_final_static_methods': 25, 'num_not_final_not_static_attributes': 24, 'WMCNAMM_type': 20, 'num_final_static_attributes': 19, 'LCOM5_type': 17, 'FANOUT_type': 17, 'NOAM_type': 16, 'number_final_not_static_methods': 15, 'isStatic_type': 14, 'number_not_final_static_methods': 14, 'number_public_visibility_methods': 13, 'number_not_abstract_not_final_methods': 13, 'RFC': 13, 'num_final_not_static_attributes': 11, 'number_protected_visibility_attributes': 11, 'number_private_visibility_attributes': 10, 'NOMNAMM_package': 10, 'number_package_visibility_methods': 9, 'NOMNAMM_type': 9, 'number_final_methods': 9, 'num_final_attributes': 9, 'num_static_not_final_attributes': 9, 'NMO_type': 6, 'NOM_package': 6, 'number_protected_visibility_methods': 5, 'NIM_type': 4, 'NOCS_type': 3, 'NOM_type': 3, 'number-fixes': 1}",orig
Shotgun Surgery,entropy,2.820446861452192,all,9,"{'Avg-commit-size': 294, 'is_test': 233, 'persistance': 205, 'avg.dev.scattering': 160, 'NOCS_package': 145, 'TCC_type': 131, 'number_constructor_NotDefaultConstructor_methods': 91, 'LOCNAMM_type': 83, 'MPC': 78, 'CFNAMM_type': 73, 'CBO': 70, 'WOC_type': 64, 'number_constructor_DefaultConstructor_methods': 60, 'NOPA_type': 59, 'number_standard_design_methods': 52, 'number_abstract_methods': 47, 'number_private_visibility_methods': 46, 'WMC': 43, 'Readability': 41, 'NOI_package': 40, 'number-committors': 38, 'number_package_visibility_attributes': 36, 'number_static_methods': 36, 'NOC_type': 35, 'LOC': 34, 'C3': 33, 'LOC_package': 32, 'num_static_attributes': 31, 'number_not_final_not_static_methods': 30, 'number_final_static_methods': 25, 'num_not_final_not_static_attributes': 24, 'WMCNAMM_type': 20, 'num_final_static_attributes': 19, 'LCOM5_type': 17, 'FANOUT_type': 17, 'NOAM_type': 16, 'number_final_not_static_methods': 15, 'isStatic_type': 14, 'number_not_final_static_methods': 14, 'number_public_visibility_methods': 13, 'number_not_abstract_not_final_methods': 13, 'RFC': 13, 'num_final_not_static_attributes': 11, 'number_protected_visibility_attributes': 11, 'number_private_visibility_attributes': 10, 'NOMNAMM_package': 10, 'number_package_visibility_methods': 9, 'NOMNAMM_type': 9, 'number_final_methods': 9, 'num_final_attributes': 9, 'num_static_not_final_attributes': 9, 'NMO_type': 6, 'NOM_package': 6, 'number_protected_visibility_methods': 5, 'NIM_type': 4, 'NOCS_type': 3, 'NOM_type': 3, 'number-fixes': 1}",orig
Shotgun Surgery,agreement,0.5508021390374331,coupling,9,"{'Avg-commit-size': 294, 'is_test': 233, 'persistance': 205, 'avg.dev.scattering': 160, 'NOCS_package': 145, 'TCC_type': 131, 'number_constructor_NotDefaultConstructor_methods': 91, 'LOCNAMM_type': 83, 'MPC': 78, 'CFNAMM_type': 73, 'CBO': 70, 'WOC_type': 64, 'number_constructor_DefaultConstructor_methods': 60, 'NOPA_type': 59, 'number_standard_design_methods': 52, 'number_abstract_methods': 47, 'number_private_visibility_methods': 46, 'WMC': 43, 'Readability': 41, 'NOI_package': 40, 'number-committors': 38, 'number_package_visibility_attributes': 36, 'number_static_methods': 36, 'NOC_type': 35, 'LOC': 34, 'C3': 33, 'LOC_package': 32, 'num_static_attributes': 31, 'number_not_final_not_static_methods': 30, 'number_final_static_methods': 25, 'num_not_final_not_static_attributes': 24, 'WMCNAMM_type': 20, 'num_final_static_attributes': 19, 'LCOM5_type': 17, 'FANOUT_type': 17, 'NOAM_type': 16, 'number_final_not_static_methods': 15, 'isStatic_type': 14, 'number_not_final_static_methods': 14, 'number_public_visibility_methods': 13, 'number_not_abstract_not_final_methods': 13, 'RFC': 13, 'num_final_not_static_attributes': 11, 'number_protected_visibility_attributes': 11, 'number_private_visibility_attributes': 10, 'NOMNAMM_package': 10, 'number_package_visibility_methods': 9, 'NOMNAMM_type': 9, 'number_final_methods': 9, 'num_final_attributes': 9, 'num_static_not_final_attributes': 9, 'NMO_type': 6, 'NOM_package': 6, 'number_protected_visibility_methods': 5, 'NIM_type': 4, 'NOCS_type': 3, 'NOM_type': 3, 'number-fixes': 1}",orig
Shotgun Surgery,agreement,1.0,changehistory,9,"{'Avg-commit-size': 294, 'is_test': 233, 'persistance': 205, 'avg.dev.scattering': 160, 'NOCS_package': 145, 'TCC_type': 131, 'number_constructor_NotDefaultConstructor_methods': 91, 'LOCNAMM_type': 83, 'MPC': 78, 'CFNAMM_type': 73, 'CBO': 70, 'WOC_type': 64, 'number_constructor_DefaultConstructor_methods': 60, 'NOPA_type': 59, 'number_standard_design_methods': 52, 'number_abstract_methods': 47, 'number_private_visibility_methods': 46, 'WMC': 43, 'Readability': 41, 'NOI_package': 40, 'number-committors': 38, 'number_package_visibility_attributes': 36, 'number_static_methods': 36, 'NOC_type': 35, 'LOC': 34, 'C3': 33, 'LOC_package': 32, 'num_static_attributes': 31, 'number_not_final_not_static_methods': 30, 'number_final_static_methods': 25, 'num_not_final_not_static_attributes': 24, 'WMCNAMM_type': 20, 'num_final_static_attributes': 19, 'LCOM5_type': 17, 'FANOUT_type': 17, 'NOAM_type': 16, 'number_final_not_static_methods': 15, 'isStatic_type': 14, 'number_not_final_static_methods': 14, 'number_public_visibility_methods': 13, 'number_not_abstract_not_final_methods': 13, 'RFC': 13, 'num_final_not_static_attributes': 11, 'number_protected_visibility_attributes': 11, 'number_private_visibility_attributes': 10, 'NOMNAMM_package': 10, 'number_package_visibility_methods': 9, 'NOMNAMM_type': 9, 'number_final_methods': 9, 'num_final_attributes': 9, 'num_static_not_final_attributes': 9, 'NMO_type': 6, 'NOM_package': 6, 'number_protected_visibility_methods': 5, 'NIM_type': 4, 'NOCS_type': 3, 'NOM_type': 3, 'number-fixes': 1}",orig
Shotgun Surgery,agreement,0.5142857142857142,cohesion,9,"{'Avg-commit-size': 294, 'is_test': 233, 'persistance': 205, 'avg.dev.scattering': 160, 'NOCS_package': 145, 'TCC_type': 131, 'number_constructor_NotDefaultConstructor_methods': 91, 'LOCNAMM_type': 83, 'MPC': 78, 'CFNAMM_type': 73, 'CBO': 70, 'WOC_type': 64, 'number_constructor_DefaultConstructor_methods': 60, 'NOPA_type': 59, 'number_standard_design_methods': 52, 'number_abstract_methods': 47, 'number_private_visibility_methods': 46, 'WMC': 43, 'Readability': 41, 'NOI_package': 40, 'number-committors': 38, 'number_package_visibility_attributes': 36, 'number_static_methods': 36, 'NOC_type': 35, 'LOC': 34, 'C3': 33, 'LOC_package': 32, 'num_static_attributes': 31, 'number_not_final_not_static_methods': 30, 'number_final_static_methods': 25, 'num_not_final_not_static_attributes': 24, 'WMCNAMM_type': 20, 'num_final_static_attributes': 19, 'LCOM5_type': 17, 'FANOUT_type': 17, 'NOAM_type': 16, 'number_final_not_static_methods': 15, 'isStatic_type': 14, 'number_not_final_static_methods': 14, 'number_public_visibility_methods': 13, 'number_not_abstract_not_final_methods': 13, 'RFC': 13, 'num_final_not_static_attributes': 11, 'number_protected_visibility_attributes': 11, 'number_private_visibility_attributes': 10, 'NOMNAMM_package': 10, 'number_package_visibility_methods': 9, 'NOMNAMM_type': 9, 'number_final_methods': 9, 'num_final_attributes': 9, 'num_static_not_final_attributes': 9, 'NMO_type': 6, 'NOM_package': 6, 'number_protected_visibility_methods': 5, 'NIM_type': 4, 'NOCS_type': 3, 'NOM_type': 3, 'number-fixes': 1}",orig
Shotgun Surgery,agreement,1.0,size,9,"{'Avg-commit-size': 294, 'is_test': 233, 'persistance': 205, 'avg.dev.scattering': 160, 'NOCS_package': 145, 'TCC_type': 131, 'number_constructor_NotDefaultConstructor_methods': 91, 'LOCNAMM_type': 83, 'MPC': 78, 'CFNAMM_type': 73, 'CBO': 70, 'WOC_type': 64, 'number_constructor_DefaultConstructor_methods': 60, 'NOPA_type': 59, 'number_standard_design_methods': 52, 'number_abstract_methods': 47, 'number_private_visibility_methods': 46, 'WMC': 43, 'Readability': 41, 'NOI_package': 40, 'number-committors': 38, 'number_package_visibility_attributes': 36, 'number_static_methods': 36, 'NOC_type': 35, 'LOC': 34, 'C3': 33, 'LOC_package': 32, 'num_static_attributes': 31, 'number_not_final_not_static_methods': 30, 'number_final_static_methods': 25, 'num_not_final_not_static_attributes': 24, 'WMCNAMM_type': 20, 'num_final_static_attributes': 19, 'LCOM5_type': 17, 'FANOUT_type': 17, 'NOAM_type': 16, 'number_final_not_static_methods': 15, 'isStatic_type': 14, 'number_not_final_static_methods': 14, 'number_public_visibility_methods': 13, 'number_not_abstract_not_final_methods': 13, 'RFC': 13, 'num_final_not_static_attributes': 11, 'number_protected_visibility_attributes': 11, 'number_private_visibility_attributes': 10, 'NOMNAMM_package': 10, 'number_package_visibility_methods': 9, 'NOMNAMM_type': 9, 'number_final_methods': 9, 'num_final_attributes': 9, 'num_static_not_final_attributes': 9, 'NMO_type': 6, 'NOM_package': 6, 'number_protected_visibility_methods': 5, 'NIM_type': 4, 'NOCS_type': 3, 'NOM_type': 3, 'number-fixes': 1}",orig
Shotgun Surgery,agreement,0.49295774647887325,complexity,9,"{'Avg-commit-size': 294, 'is_test': 233, 'persistance': 205, 'avg.dev.scattering': 160, 'NOCS_package': 145, 'TCC_type': 131, 'number_constructor_NotDefaultConstructor_methods': 91, 'LOCNAMM_type': 83, 'MPC': 78, 'CFNAMM_type': 73, 'CBO': 70, 'WOC_type': 64, 'number_constructor_DefaultConstructor_methods': 60, 'NOPA_type': 59, 'number_standard_design_methods': 52, 'number_abstract_methods': 47, 'number_private_visibility_methods': 46, 'WMC': 43, 'Readability': 41, 'NOI_package': 40, 'number-committors': 38, 'number_package_visibility_attributes': 36, 'number_static_methods': 36, 'NOC_type': 35, 'LOC': 34, 'C3': 33, 'LOC_package': 32, 'num_static_attributes': 31, 'number_not_final_not_static_methods': 30, 'number_final_static_methods': 25, 'num_not_final_not_static_attributes': 24, 'WMCNAMM_type': 20, 'num_final_static_attributes': 19, 'LCOM5_type': 17, 'FANOUT_type': 17, 'NOAM_type': 16, 'number_final_not_static_methods': 15, 'isStatic_type': 14, 'number_not_final_static_methods': 14, 'number_public_visibility_methods': 13, 'number_not_abstract_not_final_methods': 13, 'RFC': 13, 'num_final_not_static_attributes': 11, 'number_protected_visibility_attributes': 11, 'number_private_visibility_attributes': 10, 'NOMNAMM_package': 10, 'number_package_visibility_methods': 9, 'NOMNAMM_type': 9, 'number_final_methods': 9, 'num_final_attributes': 9, 'num_static_not_final_attributes': 9, 'NMO_type': 6, 'NOM_package': 6, 'number_protected_visibility_methods': 5, 'NIM_type': 4, 'NOCS_type': 3, 'NOM_type': 3, 'number-fixes': 1}",orig
